month,location,damage_type,damage_cost,damage_reduction_pct,reduced_damage_cost
14.0,"(6, 10)",Erosion,4350810.0,0.188,4342630.4772
14.0,"(6, 10)",Erosion,4350810.0,0.6846,4321024.35474
14.0,"(6, 10)",Erosion,4350810.0,0.7293,4319079.54267
14.0,"(6, 10)",Erosion,4350810.0,0.3889,4333889.69991
14.0,"(6, 10)",Erosion,4350810.0,0.4201,4332532.24719
14.0,"(6, 10)",Erosion,4350810.0,0.3864,4333998.47016
14.0,"(6, 10)",Erosion,4350810.0,0.428,4332188.5332
14.0,"(6, 10)",Erosion,4350810.0,0.6367,4323108.3927299995
14.0,"(6, 10)",Erosion,4350810.0,0.2317,4340729.17323
14.0,"(6, 10)",Erosion,4350810.0,0.6057,4324457.14383
14.0,"(6, 10)",Erosion,4350810.0,0.7287,4319105.64753
14.0,"(6, 10)",Erosion,4350810.0,0.3121,4337231.12199
14.0,"(6, 10)",Erosion,4350810.0,0.3683,4334785.96677
14.0,"(6, 10)",Erosion,4350810.0,0.3494,4335608.26986
14.0,"(6, 10)",Erosion,4350810.0,0.653,4322399.2107
14.0,"(7, 1)",Erosion,0.0,0.4357,0.0
14.0,"(7, 1)",Erosion,0.0,0.188,0.0
14.0,"(7, 1)",Erosion,0.0,0.6846,0.0
14.0,"(7, 1)",Erosion,0.0,0.7293,0.0
14.0,"(7, 1)",Erosion,0.0,0.3889,0.0
14.0,"(7, 1)",Erosion,0.0,0.4201,0.0
14.0,"(7, 1)",Erosion,0.0,0.3864,0.0
14.0,"(7, 1)",Erosion,0.0,0.428,0.0
14.0,"(7, 1)",Erosion,0.0,0.6367,0.0
14.0,"(7, 1)",Erosion,0.0,0.2317,0.0
14.0,"(7, 1)",Erosion,0.0,0.6057,0.0
14.0,"(7, 1)",Erosion,0.0,0.7287,0.0
14.0,"(7, 1)",Erosion,0.0,0.3121,0.0
14.0,"(7, 1)",Erosion,0.0,0.3683,0.0
14.0,"(7, 1)",Erosion,0.0,0.3494,0.0
14.0,"(7, 1)",Erosion,0.0,0.653,0.0
14.0,"(7, 2)",Erosion,0.0,0.4357,0.0
14.0,"(7, 2)",Erosion,0.0,0.188,0.0
14.0,"(7, 2)",Erosion,0.0,0.6846,0.0
14.0,"(7, 2)",Erosion,0.0,0.7293,0.0
14.0,"(7, 2)",Erosion,0.0,0.3889,0.0
14.0,"(7, 2)",Erosion,0.0,0.4201,0.0
14.0,"(7, 2)",Erosion,0.0,0.3864,0.0
14.0,"(7, 2)",Erosion,0.0,0.428,0.0
14.0,"(7, 2)",Erosion,0.0,0.6367,0.0
14.0,"(7, 2)",Erosion,0.0,0.2317,0.0
14.0,"(7, 2)",Erosion,0.0,0.6057,0.0
14.0,"(7, 2)",Erosion,0.0,0.7287,0.0
14.0,"(7, 2)",Erosion,0.0,0.3121,0.0
14.0,"(7, 2)",Erosion,0.0,0.3683,0.0
14.0,"(7, 2)",Erosion,0.0,0.3494,0.0
14.0,"(7, 2)",Erosion,0.0,0.653,0.0
14.0,"(7, 3)",Erosion,0.0,0.4357,0.0
14.0,"(7, 3)",Erosion,0.0,0.188,0.0
14.0,"(7, 3)",Erosion,0.0,0.6846,0.0
14.0,"(7, 3)",Erosion,0.0,0.7293,0.0
14.0,"(7, 3)",Erosion,0.0,0.3889,0.0
14.0,"(7, 3)",Erosion,0.0,0.4201,0.0
14.0,"(7, 3)",Erosion,0.0,0.3864,0.0
14.0,"(7, 3)",Erosion,0.0,0.428,0.0
14.0,"(7, 3)",Erosion,0.0,0.6367,0.0
14.0,"(7, 3)",Erosion,0.0,0.2317,0.0
14.0,"(7, 3)",Erosion,0.0,0.6057,0.0
14.0,"(7, 3)",Erosion,0.0,0.7287,0.0
14.0,"(7, 3)",Erosion,0.0,0.3121,0.0
14.0,"(7, 3)",Erosion,0.0,0.3683,0.0
14.0,"(7, 3)",Erosion,0.0,0.3494,0.0
14.0,"(7, 3)",Erosion,0.0,0.653,0.0
14.0,"(7, 4)",Erosion,0.0,0.4357,0.0
14.0,"(7, 4)",Erosion,0.0,0.188,0.0
14.0,"(7, 4)",Erosion,0.0,0.6846,0.0
14.0,"(7, 4)",Erosion,0.0,0.7293,0.0
14.0,"(7, 4)",Erosion,0.0,0.3889,0.0
14.0,"(7, 4)",Erosion,0.0,0.4201,0.0
14.0,"(7, 4)",Erosion,0.0,0.3864,0.0
14.0,"(7, 4)",Erosion,0.0,0.428,0.0
14.0,"(7, 4)",Erosion,0.0,0.6367,0.0
14.0,"(7, 4)",Erosion,0.0,0.2317,0.0
14.0,"(7, 4)",Erosion,0.0,0.6057,0.0
14.0,"(7, 4)",Erosion,0.0,0.7287,0.0
14.0,"(7, 4)",Erosion,0.0,0.3121,0.0
14.0,"(7, 4)",Erosion,0.0,0.3683,0.0
14.0,"(7, 4)",Erosion,0.0,0.3494,0.0
14.0,"(7, 4)",Erosion,0.0,0.653,0.0
14.0,"(7, 5)",Erosion,3407396.0,0.4357,3392549.975628
14.0,"(7, 5)",Erosion,3407396.0,0.188,3400990.09552
14.0,"(7, 5)",Erosion,3407396.0,0.6846,3384068.966984
14.0,"(7, 5)",Erosion,3407396.0,0.7293,3382545.860972
14.0,"(7, 5)",Erosion,3407396.0,0.3889,3394144.636956
14.0,"(7, 5)",Erosion,3407396.0,0.4201,3393081.529404
14.0,"(7, 5)",Erosion,3407396.0,0.3864,3394229.821856
14.0,"(7, 5)",Erosion,3407396.0,0.428,3392812.34512
14.0,"(7, 5)",Erosion,3407396.0,0.6367,3385701.109668
14.0,"(7, 5)",Erosion,3407396.0,0.2317,3399501.063468
14.0,"(7, 5)",Erosion,3407396.0,0.6057,3386757.4024280002
14.0,"(7, 5)",Erosion,3407396.0,0.7287,3382566.305348
14.0,"(7, 5)",Erosion,3407396.0,0.3121,3396761.5170839997
14.0,"(7, 5)",Erosion,3407396.0,0.3683,3394846.560532
14.0,"(7, 5)",Erosion,3407396.0,0.3494,3395490.558376
14.0,"(7, 5)",Erosion,3407396.0,0.653,3385145.70412
14.0,"(7, 6)",Erosion,2279259.0,0.4357,2269328.2685370003
14.0,"(7, 6)",Erosion,2279259.0,0.188,2274973.99308
14.0,"(7, 6)",Erosion,2279259.0,0.6846,2263655.192886
14.0,"(7, 6)",Erosion,2279259.0,0.7293,2262636.364113
14.0,"(7, 6)",Erosion,2279259.0,0.3889,2270394.961749
14.0,"(7, 6)",Erosion,2279259.0,0.4201,2269683.832941
14.0,"(7, 6)",Erosion,2279259.0,0.3864,2270451.9432240003
14.0,"(7, 6)",Erosion,2279259.0,0.428,2269503.77148
14.0,"(7, 6)",Erosion,2279259.0,0.6367,2264746.957947
14.0,"(7, 6)",Erosion,2279259.0,0.2317,2273977.956897
14.0,"(7, 6)",Erosion,2279259.0,0.6057,2265453.528237
14.0,"(7, 6)",Erosion,2279259.0,0.7287,2262650.039667
14.0,"(7, 6)",Erosion,2279259.0,0.3121,2272145.4326609997
14.0,"(7, 6)",Erosion,2279259.0,0.3683,2270864.489103
14.0,"(7, 6)",Erosion,2279259.0,0.3494,2271295.269054
14.0,"(7, 6)",Erosion,2279259.0,0.653,2264375.43873
14.0,"(7, 7)",Erosion,0.0,0.4357,0.0
14.0,"(7, 7)",Erosion,0.0,0.188,0.0
14.0,"(7, 7)",Erosion,0.0,0.6846,0.0
14.0,"(7, 7)",Erosion,0.0,0.7293,0.0
14.0,"(7, 7)",Erosion,0.0,0.3889,0.0
14.0,"(7, 7)",Erosion,0.0,0.4201,0.0
14.0,"(7, 7)",Erosion,0.0,0.3864,0.0
14.0,"(7, 7)",Erosion,0.0,0.428,0.0
14.0,"(7, 7)",Erosion,0.0,0.6367,0.0
14.0,"(7, 7)",Erosion,0.0,0.2317,0.0
14.0,"(7, 7)",Erosion,0.0,0.6057,0.0
14.0,"(7, 7)",Erosion,0.0,0.7287,0.0
14.0,"(7, 7)",Erosion,0.0,0.3121,0.0
14.0,"(7, 7)",Erosion,0.0,0.3683,0.0
14.0,"(7, 7)",Erosion,0.0,0.3494,0.0
14.0,"(7, 7)",Erosion,0.0,0.653,0.0
14.0,"(7, 8)",Erosion,0.0,0.4357,0.0
14.0,"(7, 8)",Erosion,0.0,0.188,0.0
14.0,"(7, 8)",Erosion,0.0,0.6846,0.0
14.0,"(7, 8)",Erosion,0.0,0.7293,0.0
14.0,"(7, 8)",Erosion,0.0,0.3889,0.0
14.0,"(7, 8)",Erosion,0.0,0.4201,0.0
14.0,"(7, 8)",Erosion,0.0,0.3864,0.0
14.0,"(7, 8)",Erosion,0.0,0.428,0.0
14.0,"(7, 8)",Erosion,0.0,0.6367,0.0
14.0,"(7, 8)",Erosion,0.0,0.2317,0.0
14.0,"(7, 8)",Erosion,0.0,0.6057,0.0
14.0,"(7, 8)",Erosion,0.0,0.7287,0.0
14.0,"(7, 8)",Erosion,0.0,0.3121,0.0
14.0,"(7, 8)",Erosion,0.0,0.3683,0.0
14.0,"(7, 8)",Erosion,0.0,0.3494,0.0
14.0,"(7, 8)",Erosion,0.0,0.653,0.0
14.0,"(7, 9)",Erosion,0.0,0.4357,0.0
14.0,"(7, 9)",Erosion,0.0,0.188,0.0
14.0,"(7, 9)",Erosion,0.0,0.6846,0.0
14.0,"(7, 9)",Erosion,0.0,0.7293,0.0
14.0,"(7, 9)",Erosion,0.0,0.3889,0.0
14.0,"(7, 9)",Erosion,0.0,0.4201,0.0
14.0,"(7, 9)",Erosion,0.0,0.3864,0.0
14.0,"(7, 9)",Erosion,0.0,0.428,0.0
14.0,"(7, 9)",Erosion,0.0,0.6367,0.0
14.0,"(7, 9)",Erosion,0.0,0.2317,0.0
14.0,"(7, 9)",Erosion,0.0,0.6057,0.0
14.0,"(7, 9)",Erosion,0.0,0.7287,0.0
14.0,"(7, 9)",Erosion,0.0,0.3121,0.0
14.0,"(7, 9)",Erosion,0.0,0.3683,0.0
14.0,"(7, 9)",Erosion,0.0,0.3494,0.0
14.0,"(7, 9)",Erosion,0.0,0.653,0.0
14.0,"(7, 10)",Erosion,0.0,0.4357,0.0
14.0,"(7, 10)",Erosion,0.0,0.188,0.0
14.0,"(7, 10)",Erosion,0.0,0.6846,0.0
14.0,"(7, 10)",Erosion,0.0,0.7293,0.0
14.0,"(7, 10)",Erosion,0.0,0.3889,0.0
14.0,"(7, 10)",Erosion,0.0,0.4201,0.0
14.0,"(7, 10)",Erosion,0.0,0.3864,0.0
14.0,"(7, 10)",Erosion,0.0,0.428,0.0
14.0,"(7, 10)",Erosion,0.0,0.6367,0.0
14.0,"(7, 10)",Erosion,0.0,0.2317,0.0
14.0,"(7, 10)",Erosion,0.0,0.6057,0.0
14.0,"(7, 10)",Erosion,0.0,0.7287,0.0
14.0,"(7, 10)",Erosion,0.0,0.3121,0.0
14.0,"(7, 10)",Erosion,0.0,0.3683,0.0
14.0,"(7, 10)",Erosion,0.0,0.3494,0.0
14.0,"(7, 10)",Erosion,0.0,0.653,0.0
14.0,"(8, 1)",Erosion,2610840.0,0.4357,2599464.5701200003
14.0,"(8, 1)",Erosion,2610840.0,0.188,2605931.6208
14.0,"(8, 1)",Erosion,2610840.0,0.6846,2592966.1893599997
14.0,"(8, 1)",Erosion,2610840.0,0.7293,2591799.14388
14.0,"(8, 1)",Erosion,2610840.0,0.3889,2600686.44324
14.0,"(8, 1)",Erosion,2610840.0,0.4201,2599871.86116
14.0,"(8, 1)",Erosion,2610840.0,0.3864,2600751.71424
14.0,"(8, 1)",Erosion,2610840.0,0.428,2599665.6048000003
14.0,"(8, 1)",Erosion,2610840.0,0.6367,2594216.78172
14.0,"(8, 1)",Erosion,2610840.0,0.2317,2604790.68372
14.0,"(8, 1)",Erosion,2610840.0,0.6057,2595026.14212
14.0,"(8, 1)",Erosion,2610840.0,0.7287,2591814.8089199997
14.0,"(8, 1)",Erosion,2610840.0,0.3121,2602691.56836
14.0,"(8, 1)",Erosion,2610840.0,0.3683,2601224.27628
14.0,"(8, 1)",Erosion,2610840.0,0.3494,2601717.72504
14.0,"(8, 1)",Erosion,2610840.0,0.653,2593791.2147999997
14.0,"(8, 2)",Erosion,2516405.0,0.4357,2505441.023415
14.0,"(8, 2)",Erosion,2516405.0,0.188,2511674.1586
14.0,"(8, 2)",Erosion,2516405.0,0.6846,2499177.69137
14.0,"(8, 2)",Erosion,2516405.0,0.7293,2498052.858335
14.0,"(8, 2)",Erosion,2516405.0,0.3889,2506618.700955
14.0,"(8, 2)",Erosion,2516405.0,0.4201,2505833.582595
14.0,"(8, 2)",Erosion,2516405.0,0.3864,2506681.61108
14.0,"(8, 2)",Erosion,2516405.0,0.428,2505634.7866
14.0,"(8, 2)",Erosion,2516405.0,0.6367,2500383.049365
14.0,"(8, 2)",Erosion,2516405.0,0.2317,2510574.489615
14.0,"(8, 2)",Erosion,2516405.0,0.6057,2501163.134915
14.0,"(8, 2)",Erosion,2516405.0,0.7287,2498067.956765
14.0,"(8, 2)",Erosion,2516405.0,0.3121,2508551.299995
14.0,"(8, 2)",Erosion,2516405.0,0.3683,2507137.080385
14.0,"(8, 2)",Erosion,2516405.0,0.3494,2507612.68093
14.0,"(8, 2)",Erosion,2516405.0,0.653,2499972.87535
14.0,"(8, 3)",Erosion,0.0,0.4357,0.0
14.0,"(8, 3)",Erosion,0.0,0.188,0.0
14.0,"(8, 3)",Erosion,0.0,0.6846,0.0
14.0,"(8, 3)",Erosion,0.0,0.7293,0.0
14.0,"(8, 3)",Erosion,0.0,0.3889,0.0
14.0,"(8, 3)",Erosion,0.0,0.4201,0.0
14.0,"(8, 3)",Erosion,0.0,0.3864,0.0
14.0,"(8, 3)",Erosion,0.0,0.428,0.0
14.0,"(8, 3)",Erosion,0.0,0.6367,0.0
14.0,"(8, 3)",Erosion,0.0,0.2317,0.0
14.0,"(8, 3)",Erosion,0.0,0.6057,0.0
14.0,"(8, 3)",Erosion,0.0,0.7287,0.0
14.0,"(8, 3)",Erosion,0.0,0.3121,0.0
14.0,"(8, 3)",Erosion,0.0,0.3683,0.0
14.0,"(8, 3)",Erosion,0.0,0.3494,0.0
14.0,"(8, 3)",Erosion,0.0,0.653,0.0
14.0,"(8, 4)",Erosion,0.0,0.4357,0.0
14.0,"(8, 4)",Erosion,0.0,0.188,0.0
14.0,"(8, 4)",Erosion,0.0,0.6846,0.0
14.0,"(8, 4)",Erosion,0.0,0.7293,0.0
14.0,"(8, 4)",Erosion,0.0,0.3889,0.0
14.0,"(8, 4)",Erosion,0.0,0.4201,0.0
14.0,"(8, 4)",Erosion,0.0,0.3864,0.0
14.0,"(8, 4)",Erosion,0.0,0.428,0.0
14.0,"(8, 4)",Erosion,0.0,0.6367,0.0
14.0,"(8, 4)",Erosion,0.0,0.2317,0.0
14.0,"(8, 4)",Erosion,0.0,0.6057,0.0
14.0,"(8, 4)",Erosion,0.0,0.7287,0.0
14.0,"(8, 4)",Erosion,0.0,0.3121,0.0
14.0,"(8, 4)",Erosion,0.0,0.3683,0.0
14.0,"(8, 4)",Erosion,0.0,0.3494,0.0
14.0,"(8, 4)",Erosion,0.0,0.653,0.0
14.0,"(8, 5)",Erosion,2428420.0,0.4357,2417839.3740600003
14.0,"(8, 5)",Erosion,2428420.0,0.188,2423854.5704
14.0,"(8, 5)",Erosion,2428420.0,0.6846,2411795.03668
14.0,"(8, 5)",Erosion,2428420.0,0.7293,2410709.53294
14.0,"(8, 5)",Erosion,2428420.0,0.3889,2418975.87462
14.0,"(8, 5)",Erosion,2428420.0,0.4201,2418218.20758
14.0,"(8, 5)",Erosion,2428420.0,0.3864,2419036.58512
14.0,"(8, 5)",Erosion,2428420.0,0.428,2418026.3624
14.0,"(8, 5)",Erosion,2428420.0,0.6367,2412958.24986
14.0,"(8, 5)",Erosion,2428420.0,0.2317,2422793.35086
14.0,"(8, 5)",Erosion,2428420.0,0.6057,2413711.06006
14.0,"(8, 5)",Erosion,2428420.0,0.7287,2410724.10346
14.0,"(8, 5)",Erosion,2428420.0,0.3121,2420840.90118
14.0,"(8, 5)",Erosion,2428420.0,0.3683,2419476.12914
14.0,"(8, 5)",Erosion,2428420.0,0.3494,2419935.10052
14.0,"(8, 5)",Erosion,2428420.0,0.653,2412562.4173999997
14.0,"(8, 6)",Erosion,0.0,0.4357,0.0
14.0,"(8, 6)",Erosion,0.0,0.188,0.0
14.0,"(8, 6)",Erosion,0.0,0.6846,0.0
14.0,"(8, 6)",Erosion,0.0,0.7293,0.0
14.0,"(8, 6)",Erosion,0.0,0.3889,0.0
14.0,"(8, 6)",Erosion,0.0,0.4201,0.0
14.0,"(8, 6)",Erosion,0.0,0.3864,0.0
14.0,"(8, 6)",Erosion,0.0,0.428,0.0
14.0,"(8, 6)",Erosion,0.0,0.6367,0.0
14.0,"(8, 6)",Erosion,0.0,0.2317,0.0
14.0,"(8, 6)",Erosion,0.0,0.6057,0.0
14.0,"(8, 6)",Erosion,0.0,0.7287,0.0
14.0,"(8, 6)",Erosion,0.0,0.3121,0.0
14.0,"(8, 6)",Erosion,0.0,0.3683,0.0
14.0,"(8, 6)",Erosion,0.0,0.3494,0.0
14.0,"(8, 6)",Erosion,0.0,0.653,0.0
14.0,"(8, 7)",Erosion,1498647.0,0.4357,1492117.3950210002
14.0,"(8, 7)",Erosion,1498647.0,0.188,1495829.54364
14.0,"(8, 7)",Erosion,1498647.0,0.6846,1488387.262638
14.0,"(8, 7)",Erosion,1498647.0,0.7293,1487717.367429
14.0,"(8, 7)",Erosion,1498647.0,0.3889,1492818.7618169999
14.0,"(8, 7)",Erosion,1498647.0,0.4201,1492351.183953
14.0,"(8, 7)",Erosion,1498647.0,0.3864,1492856.227992
14.0,"(8, 7)",Erosion,1498647.0,0.428,1492232.7908400001
14.0,"(8, 7)",Erosion,1498647.0,0.6367,1489105.114551
14.0,"(8, 7)",Erosion,1498647.0,0.2317,1495174.634901
14.0,"(8, 7)",Erosion,1498647.0,0.6057,1489569.695121
14.0,"(8, 7)",Erosion,1498647.0,0.7287,1487726.359311
14.0,"(8, 7)",Erosion,1498647.0,0.3121,1493969.722713
14.0,"(8, 7)",Erosion,1498647.0,0.3683,1493127.483099
14.0,"(8, 7)",Erosion,1498647.0,0.3494,1493410.727382
14.0,"(8, 7)",Erosion,1498647.0,0.653,1488860.83509
14.0,"(8, 8)",Erosion,4380280.0,0.4357,4361195.12004
14.0,"(8, 8)",Erosion,4380280.0,0.188,4372045.0736
14.0,"(8, 8)",Erosion,4380280.0,0.6846,4350292.60312
14.0,"(8, 8)",Erosion,4380280.0,0.7293,4348334.61796
14.0,"(8, 8)",Erosion,4380280.0,0.3889,4363245.09108
14.0,"(8, 8)",Erosion,4380280.0,0.4201,4361878.44372
14.0,"(8, 8)",Erosion,4380280.0,0.3864,4363354.59808
14.0,"(8, 8)",Erosion,4380280.0,0.428,4361532.4016
14.0,"(8, 8)",Erosion,4380280.0,0.6367,4352390.75724
14.0,"(8, 8)",Erosion,4380280.0,0.2317,4370130.89124
14.0,"(8, 8)",Erosion,4380280.0,0.6057,4353748.64404
14.0,"(8, 8)",Erosion,4380280.0,0.7287,4348360.8996399995
14.0,"(8, 8)",Erosion,4380280.0,0.3121,4366609.14612
14.0,"(8, 8)",Erosion,4380280.0,0.3683,4364147.42876
14.0,"(8, 8)",Erosion,4380280.0,0.3494,4364975.30168
14.0,"(8, 8)",Erosion,4380280.0,0.653,4351676.7716
14.0,"(8, 9)",Erosion,0.0,0.4357,0.0
14.0,"(8, 9)",Erosion,0.0,0.188,0.0
14.0,"(8, 9)",Erosion,0.0,0.6846,0.0
14.0,"(8, 9)",Erosion,0.0,0.7293,0.0
14.0,"(8, 9)",Erosion,0.0,0.3889,0.0
14.0,"(8, 9)",Erosion,0.0,0.4201,0.0
14.0,"(8, 9)",Erosion,0.0,0.3864,0.0
14.0,"(8, 9)",Erosion,0.0,0.428,0.0
14.0,"(8, 9)",Erosion,0.0,0.6367,0.0
14.0,"(8, 9)",Erosion,0.0,0.2317,0.0
14.0,"(8, 9)",Erosion,0.0,0.6057,0.0
14.0,"(8, 9)",Erosion,0.0,0.7287,0.0
14.0,"(8, 9)",Erosion,0.0,0.3121,0.0
14.0,"(8, 9)",Erosion,0.0,0.3683,0.0
14.0,"(8, 9)",Erosion,0.0,0.3494,0.0
14.0,"(8, 9)",Erosion,0.0,0.653,0.0
14.0,"(8, 10)",Erosion,2155262.0,0.4357,2145871.5234660003
14.0,"(8, 10)",Erosion,2155262.0,0.188,2151210.10744
14.0,"(8, 10)",Erosion,2155262.0,0.6846,2140507.0763479997
14.0,"(8, 10)",Erosion,2155262.0,0.7293,2139543.674234
14.0,"(8, 10)",Erosion,2155262.0,0.3889,2146880.186082
14.0,"(8, 10)",Erosion,2155262.0,0.4201,2146207.744338
14.0,"(8, 10)",Erosion,2155262.0,0.3864,2146934.067632
14.0,"(8, 10)",Erosion,2155262.0,0.428,2146037.4786400003
14.0,"(8, 10)",Erosion,2155262.0,0.6367,2141539.446846
14.0,"(8, 10)",Erosion,2155262.0,0.2317,2150268.257946
14.0,"(8, 10)",Erosion,2155262.0,0.6057,2142207.5780660002
14.0,"(8, 10)",Erosion,2155262.0,0.7287,2139556.605806
14.0,"(8, 10)",Erosion,2155262.0,0.3121,2148535.427298
14.0,"(8, 10)",Erosion,2155262.0,0.3683,2147324.170054
14.0,"(8, 10)",Erosion,2155262.0,0.3494,2147731.514572
14.0,"(8, 10)",Erosion,2155262.0,0.653,2141188.13914
14.0,"(9, 1)",Erosion,4086699.0,0.4357,4068893.2524570003
14.0,"(9, 1)",Erosion,4086699.0,0.188,4079016.00588
14.0,"(9, 1)",Erosion,4086699.0,0.6846,4058721.458646
14.0,"(9, 1)",Erosion,4086699.0,0.7293,4056894.704193
14.0,"(9, 1)",Erosion,4086699.0,0.3889,4070805.8275889996
14.0,"(9, 1)",Erosion,4086699.0,0.4201,4069530.777501
14.0,"(9, 1)",Erosion,4086699.0,0.3864,4070907.995064
14.0,"(9, 1)",Erosion,4086699.0,0.428,4069207.92828
14.0,"(9, 1)",Erosion,4086699.0,0.6367,4060678.987467
14.0,"(9, 1)",Erosion,4086699.0,0.2317,4077230.118417
14.0,"(9, 1)",Erosion,4086699.0,0.6057,4061945.864157
14.0,"(9, 1)",Erosion,4086699.0,0.7287,4056919.224387
14.0,"(9, 1)",Erosion,4086699.0,0.3121,4073944.4124209997
14.0,"(9, 1)",Erosion,4086699.0,0.3683,4071647.687583
14.0,"(9, 1)",Erosion,4086699.0,0.3494,4072420.073694
14.0,"(9, 1)",Erosion,4086699.0,0.653,4060012.85553
14.0,"(9, 2)",Erosion,0.0,0.4357,0.0
14.0,"(9, 2)",Erosion,0.0,0.188,0.0
14.0,"(9, 2)",Erosion,0.0,0.6846,0.0
14.0,"(9, 2)",Erosion,0.0,0.7293,0.0
14.0,"(9, 2)",Erosion,0.0,0.3889,0.0
14.0,"(9, 2)",Erosion,0.0,0.4201,0.0
14.0,"(9, 2)",Erosion,0.0,0.3864,0.0
14.0,"(9, 2)",Erosion,0.0,0.428,0.0
14.0,"(9, 2)",Erosion,0.0,0.6367,0.0
14.0,"(9, 2)",Erosion,0.0,0.2317,0.0
14.0,"(9, 2)",Erosion,0.0,0.6057,0.0
14.0,"(9, 2)",Erosion,0.0,0.7287,0.0
14.0,"(9, 2)",Erosion,0.0,0.3121,0.0
14.0,"(9, 2)",Erosion,0.0,0.3683,0.0
14.0,"(9, 2)",Erosion,0.0,0.3494,0.0
14.0,"(9, 2)",Erosion,0.0,0.653,0.0
14.0,"(9, 3)",Erosion,0.0,0.4357,0.0
14.0,"(9, 3)",Erosion,0.0,0.188,0.0
14.0,"(9, 3)",Erosion,0.0,0.6846,0.0
14.0,"(9, 3)",Erosion,0.0,0.7293,0.0
14.0,"(9, 3)",Erosion,0.0,0.3889,0.0
14.0,"(9, 3)",Erosion,0.0,0.4201,0.0
14.0,"(9, 3)",Erosion,0.0,0.3864,0.0
14.0,"(9, 3)",Erosion,0.0,0.428,0.0
14.0,"(9, 3)",Erosion,0.0,0.6367,0.0
14.0,"(9, 3)",Erosion,0.0,0.2317,0.0
14.0,"(9, 3)",Erosion,0.0,0.6057,0.0
14.0,"(9, 3)",Erosion,0.0,0.7287,0.0
14.0,"(9, 3)",Erosion,0.0,0.3121,0.0
14.0,"(9, 3)",Erosion,0.0,0.3683,0.0
14.0,"(9, 3)",Erosion,0.0,0.3494,0.0
14.0,"(9, 3)",Erosion,0.0,0.653,0.0
14.0,"(9, 4)",Erosion,4284642.0,0.4357,4265973.814806
14.0,"(9, 4)",Erosion,4284642.0,0.188,4276586.87304
14.0,"(9, 4)",Erosion,4284642.0,0.6846,4255309.340868
14.0,"(9, 4)",Erosion,4284642.0,0.7293,4253394.105894
14.0,"(9, 4)",Erosion,4284642.0,0.3889,4267979.027261999
14.0,"(9, 4)",Erosion,4284642.0,0.4201,4266642.218958
14.0,"(9, 4)",Erosion,4284642.0,0.3864,4268086.143312
14.0,"(9, 4)",Erosion,4284642.0,0.428,4266303.73224
14.0,"(9, 4)",Erosion,4284642.0,0.6367,4257361.684386
14.0,"(9, 4)",Erosion,4284642.0,0.2317,4274714.484486
14.0,"(9, 4)",Erosion,4284642.0,0.6057,4258689.923406
14.0,"(9, 4)",Erosion,4284642.0,0.7287,4253419.813746
14.0,"(9, 4)",Erosion,4284642.0,0.3121,4271269.632317999
14.0,"(9, 4)",Erosion,4284642.0,0.3683,4268861.663514
14.0,"(9, 4)",Erosion,4284642.0,0.3494,4269671.460852
14.0,"(9, 4)",Erosion,4284642.0,0.653,4256663.28774
14.0,"(9, 5)",Erosion,0.0,0.4357,0.0
14.0,"(9, 5)",Erosion,0.0,0.188,0.0
14.0,"(9, 5)",Erosion,0.0,0.6846,0.0
14.0,"(9, 5)",Erosion,0.0,0.7293,0.0
14.0,"(9, 5)",Erosion,0.0,0.3889,0.0
14.0,"(9, 5)",Erosion,0.0,0.4201,0.0
14.0,"(9, 5)",Erosion,0.0,0.3864,0.0
14.0,"(9, 5)",Erosion,0.0,0.428,0.0
14.0,"(9, 5)",Erosion,0.0,0.6367,0.0
14.0,"(9, 5)",Erosion,0.0,0.2317,0.0
14.0,"(9, 5)",Erosion,0.0,0.6057,0.0
14.0,"(9, 5)",Erosion,0.0,0.7287,0.0
14.0,"(9, 5)",Erosion,0.0,0.3121,0.0
14.0,"(9, 5)",Erosion,0.0,0.3683,0.0
14.0,"(9, 5)",Erosion,0.0,0.3494,0.0
14.0,"(9, 5)",Erosion,0.0,0.653,0.0
14.0,"(9, 6)",Erosion,0.0,0.4357,0.0
14.0,"(9, 6)",Erosion,0.0,0.188,0.0
14.0,"(9, 6)",Erosion,0.0,0.6846,0.0
14.0,"(9, 6)",Erosion,0.0,0.7293,0.0
14.0,"(9, 6)",Erosion,0.0,0.3889,0.0
14.0,"(9, 6)",Erosion,0.0,0.4201,0.0
14.0,"(9, 6)",Erosion,0.0,0.3864,0.0
14.0,"(9, 6)",Erosion,0.0,0.428,0.0
14.0,"(9, 6)",Erosion,0.0,0.6367,0.0
14.0,"(9, 6)",Erosion,0.0,0.2317,0.0
14.0,"(9, 6)",Erosion,0.0,0.6057,0.0
14.0,"(9, 6)",Erosion,0.0,0.7287,0.0
14.0,"(9, 6)",Erosion,0.0,0.3121,0.0
14.0,"(9, 6)",Erosion,0.0,0.3683,0.0
14.0,"(9, 6)",Erosion,0.0,0.3494,0.0
14.0,"(9, 6)",Erosion,0.0,0.653,0.0
14.0,"(9, 7)",Erosion,3502429.0,0.4357,3487168.9168470004
14.0,"(9, 7)",Erosion,3502429.0,0.188,3495844.43348
14.0,"(9, 7)",Erosion,3502429.0,0.6846,3478451.371066
14.0,"(9, 7)",Erosion,3502429.0,0.7293,3476885.785303
14.0,"(9, 7)",Erosion,3502429.0,0.3889,3488808.0536189997
